id,source_id,city,school,title,post_date,year,job_category,position_keywords,degree_requirement,major_requirement,political_requirement,fresh_graduate,deadline,summary,list_url,detail_url,attachment_urls,content_hash,first_seen_at,last_seen_at,status,is_new_today
63,LNU_HR,沈阳,辽宁大学,辽宁大学2026年面向社会公开招聘工作人员体检公告,2026-06-15,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,辽宁大学2026年面向社会公开招聘工作人员体检公告-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 辽宁大学2026年面向社会公开招聘,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70768.htm,https://rsc.lnu.edu.cn/__local/0/2E/13/0FFEB05FE3FF781AC316F9BCB57_A080F3DF_18FA2.pdf|https://rsc.lnu.edu.cn/__local/E/9F/6F/156AF7C0E9A06BA1DFDABDD4F4F_65B8D962_25F6E.pdf,8ea865b9ae298e9ab99938108de8a3dd487d6bbc1640cfdb67fbe14244920019,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
64,LNU_HR,沈阳,辽宁大学,关于公布辽宁大学2026年面向社会公开招聘工作人员总成绩的通知,2026-06-14,2026,待人工复核,,不限/未明确,详见官方公告,未明确,未明确,,关于公布辽宁大学2026年面向社会公开招聘工作人员总成绩的通知-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 关于公布辽宁大学202,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70766.htm,https://rsc.lnu.edu.cn/__local/B/CB/DF/78066EFB2A91F47A98EDFD5298F_E4E4C2EB_1FEE9.pdf,e1fa2125df8c73a34798d1dc244f82089a54ff36afcbe97a60414990f5a2f145,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
34,DUFE_HR,大连,东北财经大学,东北财经大学2026年公开招聘高层次和急需紧缺人才公告 2026.06.14,2026-06-14,2026,待人工复核,,不限/未明确,详见官方公告,未明确,未明确,,东北财经大学2026年公开招聘高层次和急需紧缺人才公告 2026.06.14,https://rsc.dufe.edu.cn/rczp/,https://rsc.dufe.edu.cn/rczp/content_99449.html,,6779bafa2ad3615d5ca5a1c9bf25952e5e29a37d7c537aa0bacb5cd7e04ba46d,2026-07-14 09:58:05,2026-08-06 06:03:46,有效,0
65,LNU_HR,沈阳,辽宁大学,关于辽宁大学2026年集中面向社会公开招聘递补人员公告,2026-06-12,2026,招聘后续通知,行政|辅导员,不限/未明确,详见官方公告,未明确,未明确,,关于辽宁大学2026年集中面向社会公开招聘递补人员公告-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 关于辽宁大学2026年集中面向,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70765.htm,,9314a872bf5c19c3cca2dbb9d2452bd1b84c961700cbcca7fa21c8618149a3e6,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
12,DLUT_HR,大连,大连理工大学,06-12 2026 关于2026年下半年博士后中期考核工作安排的通知,2026-06-12,2026,其他招聘,管理岗,博士,详见官方公告,未明确,未明确,,关于2026年下半年博士后中期考核工作安排的通知-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 关于2026年下半年博士后中期考核工,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1141/22191.htm,https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=FE70406E453D02BB8FF2FC99B9D6ECB3|https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=F64DC4C5440BB23FBD1FED74D63F53A4,33020ae1e633613a993fbc8d2139ff43c25497779d3fc313cd740d6275c1dfe1,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
27,DLMU_RCB,大连,大连海事大学,2026年第2批次大连市高层次人才认定公示,2026-06-11,2026,招聘后续通知,办公室,博士,详见官方公告,未明确,未明确,,2026年第2批次大连市高层次人才认定公示-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人才相关 博士后相关 ,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/4842.htm,,bf9ab999ceee690987d22d8fa9799d644916a907aa5643b4e650344fd3d51b62,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
66,LNU_HR,沈阳,辽宁大学,辽宁大学2026年面向社会公开招聘工作人员面试公告,2026-06-10,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,辽宁大学2026年面向社会公开招聘工作人员面试公告-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 辽宁大学2026年面向社会公开招聘,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70764.htm,https://rsc.lnu.edu.cn/__local/A/4E/66/64BE32A892D347197122D55E206_123BE7EE_1E74A.pdf,67f10b1439bb69ee04ea6bb0fa2ce2dfa3b623ec1d0590e7721398c2b87b94c1,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
97,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省高中等教育招生考试委员会办公室2026年公开招聘面试公告,2026-06-09,2026,招聘后续通知,办公室,本科,详见官方公告,未明确,未明确,,辽宁省高中等教育招生考试委员会办公室2026年公开招聘面试公告 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2026060909234810815/index.shtml,,c68287fa69685c2caf430b550c517a78f9f49e351b703e5bb59dfafba9e28e21,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
13,DLUT_HR,大连,大连理工大学,06-04 2026 关于推荐2026年语言文字应用研究高层次人才培养项目留学人员的通知,2026-06-04,2026,其他招聘,管理岗|行政,博士,详见官方公告,未明确,未明确,,关于推荐2026年语言文字应用研究高层次人才培养项目留学人员的通知-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 关于推荐2026年,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1141/22141.htm,https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=0131ADF5A475FB32F732CB41D07B25C9|https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=0AD577E21B7DDEADC182A6AEA92E91E1,793423ec3bbedbca4c3eae231a94b067614bcf4884fe4e7b70fcc2a69b55edea,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
67,LNU_HR,沈阳,辽宁大学,辽宁大学2026年面向社会公开招聘高层次和急需紧缺人才招聘公告（第二批）,2026-06-03,2026,待人工复核,,博士,详见官方公告,未明确,是,,辽宁大学2026年面向社会公开招聘高层次和急需紧缺人才招聘公告（第二批）-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 辽宁大学20,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70763.htm,https://rsc.lnu.edu.cn/__local/B/34/18/F24669A9985ADCFCA13B87EC136_0A3ACFA5_48C6.xlsx,0f6bccee32091c7ef7b39ebe6ff94ebf2bbcbdd937b4dbd0281f46498c0d5255,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
6,DLUT_HR,大连,大连理工大学,05-29 2026 拥抱数智变革，赋能管理服务 ——人力资源处举办AI赋能专题培训研讨活动,2026-05-29,2026,行政管理,管理岗|财务|信息化,博士,详见官方公告,未明确,未明确,,拥抱数智变革，赋能管理服务 ——人力资源处举办AI赋能专题培训研讨活动-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 拥抱数智变革，,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1111/22101.htm,,123692c297261bff275dd560221af21b2ec51c748bc882487f43701860f252b8,2026-07-14 09:57:35,2026-07-14 10:44:48,有效,0
28,DLMU_RCB,大连,大连海事大学,大连海事大学2026年度航海类持证教师、体育教师、实验教师招聘公告,2026-05-25,2026,行政管理,办公室,博士,详见官方公告,未明确,是,2026-06-18,大连海事大学2026年度航海类持证教师、体育教师、实验教师招聘公告-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/4792.htm,https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=E7A6CB95BB232F7A5672B120E5321EC0|https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=24C979BFACB700105D0B191CB34F3E54,6e0f17a3360a3b9aa7b06063fa3785d1e67429c84f0cc7b53dc99e86cbf7374c,2026-07-14 09:58:03,2026-08-06 06:03:42,已截止,0
98,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省高中等教育招生考试委员会办公室2026年公开招聘面试前资格审查公告,2026-05-22,2026,招聘后续通知,办公室|档案,本科,详见官方公告,未明确,是,,辽宁省高中等教育招生考试委员会办公室2026年公开招聘面试前资格审查公告 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2026052214363118805/index.shtml,,ca039ac786f70ee4c227bd29a271369e80fa9aa24fef5b5cf36f1f6ff1e8f244,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
68,LNU_HR,沈阳,辽宁大学,关于辽宁大学2026年集中面向社会公开招聘递补人员公告,2026-05-22,2026,招聘后续通知,行政|辅导员|办公室|审计|教辅,不限/未明确,详见官方公告,未明确,未明确,,关于辽宁大学2026年集中面向社会公开招聘递补人员公告-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 关于辽宁大学2026年集中面向,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70762.htm,,b3406c5e287a8e14cf22c442b8b45f3b9c3e16e51e550d4a890e04bd0909f4c7,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
77,SYRS_SYDW,沈阳,沈阳市人力资源和社会保障局,2026年辽宁省事业单位综合行政执法类岗位集中面向社会公开招聘沈阳市拟聘用人员公示（第二批）,2026-05-19,2026,招聘后续通知,行政,不限/未明确,详见官方公告,未明确,未明确,,2026年辽宁省事业单位综合行政执法类岗位集中面向社会公开招聘沈阳市拟聘用人员公示（第二批）-事业单位招录信息-沈阳市人力资源和社会保障局 欢迎访问沈阳市人社局！今天是 加入收藏 | 设为首页 无障碍辅助浏览工具条 | 网站首页 新闻中心 政务公开 办事服务 互动交流 专题专栏 网站导航 导航列表 就业资讯 人力资源市场供求信息 事业单位招录信息 就业创业补贴 就业政策解读 就业创业政策 事业单位招录信息 您的位置： 首页 > 政务公开重点工作 > 就业创业信息 > 事业单位,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202605/t20260520_5028676.html,,017ef0b87d300c111b24bdc7418d8848a2cf2d6964483d78c2733427b1a6c893,2026-07-14 10:00:09,2026-08-06 06:05:28,有效,0
41,DUFE_HR,大连,东北财经大学,东北财经大学2026年面向社会公开招聘工作人员现场资格审查公告 2026.05.18,2026-05-18,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,东北财经大学2026年面向社会公开招聘工作人员现场资格审查公告 2026.05.18,https://rsc.dufe.edu.cn/rczp/,https://rsc.dufe.edu.cn/rczp/content_98841.html,,7771958cfc17d4abc869c5864713fe925b71975c8ecaa5e92148743333b1b817,2026-07-14 09:58:05,2026-08-06 06:03:46,有效,0
7,DLUT_HR,大连,大连理工大学,05-18 2026 互学互鉴 共谋新篇——北京理工大学人力资源部来校调研交流,2026-05-18,2026,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,互学互鉴 共谋新篇——北京理工大学人力资源部来校调研交流-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 互学互鉴 共谋新篇——北京理,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1111/22031.htm,,6eb49d99020392a524abcdb92af9e12230b9fe95163c044fc48abecd36bde58d,2026-07-14 09:57:35,2026-07-14 10:44:48,有效,0
69,LNU_HR,沈阳,辽宁大学,辽宁大学2026年面向社会公开招聘工作人员现场资格复审通知,2026-05-15,2026,行政管理,行政|档案,本科,详见官方公告,未明确,是,,辽宁大学2026年面向社会公开招聘工作人员现场资格复审通知-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 辽宁大学2025年面向社会公开... · 辽宁大学2025年面向社会公开... · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70761.htm,https://rsc.lnu.edu.cn/__local/B/12/D9/A5F203A3831AFC4DCA74700639D_6BCCE833_F200.doc,25b936f6750086f82ce38d05a44aa47cd76625ee48fdb28cd3844dbc17c0d738,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
29,DLMU_RCB,大连,大连海事大学,大连海事大学2026年度专任教师（博士）、专职科研人员招聘补充公告,2026-05-08,2026,其他招聘,办公室,博士,详见官方公告,未明确,是,2026-12-31,大连海事大学2026年度专任教师（博士）、专职科研人员招聘补充公告-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/4782.htm,https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=066BCFACEA89A36B7FD766C423B0A136|https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=1617148FD1247B11866500821DE062F3,5d6cdff58ff23873d392991d8dedce293ee4b4c2227496abfab2cd256a353a98,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
14,DLUT_HR,大连,大连理工大学,05-08 2026 关于开展2026年享受政府特殊津贴人员选拔工作的通知,2026-05-08,2026,行政管理,管理岗|党政,博士,详见官方公告,未明确,未明确,,关于开展2026年享受政府特殊津贴人员选拔工作的通知-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 关于开展2026年享受政府特殊津,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1141/21961.htm,https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=5467112B3A84851288A3E2673AD57FF5|https://perdep.dlut.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=2093883458&wbfileid=0C596EFB06A2D920CACBBD64DE44EC05,b01f05aea40d620e7adc180008d7c8935cd3677bac0848f8c091c5a5c853f8a0,2026-07-14 09:57:35,2026-07-21 06:05:30,有效,0
70,LNU_HR,沈阳,辽宁大学,辽宁大学2026年面向社会公开招聘高层次和急需紧缺人才招聘公告（第一批）,2026-04-30,2026,待人工复核,,博士,详见官方公告,未明确,是,,辽宁大学2026年面向社会公开招聘高层次和急需紧缺人才招聘公告（第一批）-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 辽宁大学2025年面向社会公开... · 辽宁大学2025年面向社会公开... · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70760.htm,https://rsc.lnu.edu.cn/__local/6/04/87/AB23EED62D13879C09209BE9176_7C3DD5B8_58BB.xlsx,36b89651bf2bb924a487aa4d67ccf6c481d1e2e22c8049b29f508be07384f484,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
15,DLUT_HR,大连,大连理工大学,04-28 2026 关于开展退休人员领取养老保险待遇资格认证工作的通知,2026-04-28,2026,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,关于开展退休人员领取养老保险待遇资格认证工作的通知-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 关于开展退休人员领取养老保险待遇资,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1141/21821.htm,,b7e81db81267ebe7c40d17e8b9eec70c5e561cedbd467cb4b5a3420f91fd6170,2026-07-14 09:57:35,2026-07-20 06:24:34,有效,0
8,DLUT_HR,大连,大连理工大学,04-22 2026 取经江浙沪 谋划新改革 ——大连理工大学人力资源处赴四所高校开展调研,2026-04-22,2026,行政管理,管理岗|管理人员,博士,详见官方公告,未明确,未明确,,取经江浙沪 谋划新改革 ——大连理工大学人力资源处赴四所高校开展调研-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 取经江浙沪 谋划,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1111/21721.htm,,24c34d63cf2070491843d83ef5c5ef4e1bdf6f11263503674be3cf2c04ef55e0,2026-07-14 09:57:35,2026-07-14 10:44:48,有效,0
99,LNJYT_GSGG,省级,辽宁省教育厅,2026年我省继续实施高校招生专项计划,2026-04-13,2026,待人工复核,,本科,详见官方公告,未明确,未明确,,2026年我省继续实施高校招生专项计划 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省教育厅 无障碍浏览 首页,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2026041315573560394/index.shtml,,e49fc0445d26316a45fd5a9e331920a6e73ae0c550546301885c267c7808c8f8,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
9,DLUT_HR,大连,大连理工大学,04-08 2026 深化交流合作 共谋发展新篇——大连理工大学人力资源处赴哈尔滨工业大学...,2026-04-08,2026,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,深化交流合作 共谋发展新篇——大连理工大学人力资源处赴哈尔滨工业大学开展调研-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 深化交流,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1111/21371.htm,,660ccd121b3ac88b2cb65e4374d1530981195edcb4a806922382464bf70f639f,2026-07-14 09:57:35,2026-07-14 10:44:48,有效,0
71,LNU_HR,沈阳,辽宁大学,辽宁大学2025年度公开招聘高层次和急需紧缺人才体检通知,2026-03-31,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,辽宁大学2025年度公开招聘高层次和急需紧缺人才体检通知-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 辽宁大学2025年面向社会公开... · 辽宁大学2025年面向社会公开... · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 ,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70755.htm,,c4e4200abb9bba036183d05547227f644486d9d92e0026cb21a8aaebdac424ca,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
100,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省2026年中小学校社会事务进校园活动“白名单”公布,2026-03-27,2026,行政管理,行政,本科,详见官方公告,未明确,未明确,,辽宁省2026年中小学校社会事务进校园活动“白名单”公布 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省教育厅,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2026032714052780071/index.shtml,,4caa63e0432224c8237963073b85205562c1019af870f7d2248a131cd02b9681,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
